ThreadId	ThreadCount	Key	ResultCount	Time
1	3	7296	0	7303300
1	3	1224	0	9167600
1	3	4681	62	5163300
1	3	240	1258	22885800
1	3	3967	0	5267200
1	3	1758	0	8060000
1	3	139	0	5863400
1	3	7314	1	3783900
1	3	843	0	4635200
1	3	7937	0	5274000
1	3	683	245	10208400
1	3	679	21	2823700
1	3	84	0	4531100
1	3	3156	0	9398300
1	3	21	9027	148270600
1	3	1967	0	6106100
1	3	1067	0	7279200
1	3	3242	1	5096900
1	3	1749	0	4779000
1	3	3981	1249	22765800
1	3	805	19	2883100
1	3	83	0	4489100
1	3	27	0	10429300
1	3	102	8	6570100
1	3	1756	0	4472700
1	3	2789	0	6448900
1	3	7256	285	9048600
1	3	290	0	5265300
1	3	96	1	4227200
1	3	5607	9	3223500
1	3	30	0	4791700
1	3	8454	0	6271100
1	3	24	41	5854700
1	3	3331	45	3525500
1	3	358	36	3534200
1	3	1193	0	4190600
1	3	9711	0	6023000
1	3	8184	0	8925500
1	3	9778	0	5880800
1	3	48	0	6298100
1	3	360	0	7282200
1	3	863	17	4688000
1	3	9361	125	5579300
1	3	12	1001061	23965103000
1	3	12	1001061	26361306500
1	3	2265	0	11477900
1	3	79	0	11542000
1	3	6818	0	13218800
1	3	1168	637	22135700
1	3	5053	2	4551200
1	3	280	2	4947400
1	3	2523	0	7980700
1	3	2027	0	7466000
1	3	3627	13	4935900
1	3	24	41	4331800
1	3	63	0	5132500
2	3	2349	0	135819400
2	3	12	1001061	24749685400
2	3	18	6532	98972500
2	3	65	0	13541300
2	3	45	0	8838000
2	3	12	1001061	24595261600
2	3	12	1001061	21534557000
2	3	4718	0	6175000
2	3	733	0	10744500
2	3	616	51	7906200
2	3	1502	46	6286200
2	3	1148	6819	419589200
2	3	83	0	189607500
2	3	10425	72	9561500
2	3	3332	0	8528700
2	3	29	0	6360700
2	3	121	0	10535700
2	3	31	2493	289368000
2	3	28	0	6963500
2	3	288	3202	72916000
2	3	293	3574	54865900
2	3	12	1001061	23133429300
2	3	106	1	3488000
2	3	5319	0	9412700
2	3	4438	0	11507300
2	3	1597	0	9077200
2	3	1072	0	15939900
2	3	5420	0	11510400
2	3	32	1	5352700
2	3	19	0	5480400
2	3	856	0	20862100
2	3	547	0	7691600
2	3	54	0	7400000
2	3	241	15	5011400
2	3	845	44	4012700
2	3	16	218	7237100
2	3	137	0	4974700
2	3	12	1001061	18645869300
2	3	37	0	9711600
2	3	152	13	121391200
2	3	74	0	5797000
2	3	7449	3	4655300
2	3	153	0	5619400
2	3	68	0	9856600
2	3	167	0	9612800
2	3	3717	0	12103800
2	3	9315	982	24839500
2	3	101	0	9059300
2	3	27	0	7301500
2	3	305	0	133932400
2	3	4701	18	5156800
2	3	506	1746	34006200
2	3	300	34	4228800
2	3	20	1213787	25937006300
2	3	2324	0	9517200
2	3	220	158	48632200
2	3	4921	0	5980700
2	3	3943	11	4824200
2	3	8651	0	5241000
2	3	13	1031830	28186559500
2	3	2923	1276	31197300
2	3	13	1031830	25194230600
2	3	2607	0	305028699
2	3	25	0	8210900
2	3	18	6532	136296599
2	3	128	0	5572401
2	3	17	6948	120107701
2	3	7094	52	4151699
2	3	4721	0	5522801
2	3	2205	205	9182100
2	3	63	0	7080800
2	3	514	193	10896901
2	3	2771	1	3887599
2	3	3960	0	8844499
2	3	125	0	9661501
2	3	192	0	10595701
2	3	16	218	10645399
2	3	165	0	5085900
2	3	2897	0	6628400
2	3	113	0	7138100
2	3	6736	0	9151099
2	3	13	1031830	22430002199
2	3	284	0	6309400
2	3	185	0	6804800
2	3	3576	0	6431500
2	3	22	3791	81333300
2	3	63	0	5513800
2	3	385	102	6737300
2	3	66	6049	99162900
2	3	438	0	5528599
2	3	23	2627	47633601
2	3	20	1213787	25507678501
2	3	365	376	10507300
2	3	816	14	3178900
2	3	199	0	6009600
2	3	933	6	6208900
2	3	168	0	8313800
2	3	64	2890	59896400
2	3	26	0	5656900
2	3	1696	133	15767400
2	3	8628	0	12834300
2	3	37	0	9429500
2	3	90	0	14050900
2	3	4709	0	9123200
2	3	2145	301	13300400
2	3	516	0	5180400
2	3	204	38	5471800
2	3	278	236	6697400
2	3	55	0	4749400
2	3	165	0	5979400
2	3	16	218	11102900
2	3	8836	0	4892800
2	3	114	0	7094100
2	3	339	13	3967600
2	3	7023	0	4939300
2	3	242	644	12730400
2	3	4953	0	4473500
2	3	1303	0	6849300
2	3	42	0	6066100
2	3	738	18	4226200
2	3	625	87	3863800
2	3	4891	0	4514000
2	3	10222	61	450962500
2	3	118	0	8306900
2	3	158	0	6939900
2	3	5550	376	13467900
2	3	2254	0	5483500
2	3	4218	533	14736000
2	3	960	174	5685400
2	3	1000	318	9650600
2	3	13	1031830	22502672500
2	3	866	1593	29965300
2	3	13	1031830	23915690100
2	3	619	0	87183800
2	3	4416	0	12365300
2	3	2904	0	9884000
2	3	88	0	8620800
2	3	59	1238	34125000
2	3	38	38	4224300
2	3	15	14342	206190600
2	3	574	56	5113200
2	3	154	0	5214500
2	3	15	14342	205731900
2	3	254	55	4404200
2	3	1480	0	4840200
2	3	19	0	9301900
2	3	4545	1	6339900
2	3	1842	0	5005300
2	3	1207	0	10204900
2	3	8154	0	6053300
2	3	891	0	8593500
2	3	44	0	7760800
2	3	13	1031830	20635516300
2	3	200	48	4402400
2	3	7289	0	5695100
2	3	5833	0	42795500
2	3	2643	0	127904900
2	3	58	2475	61972200
2	3	241	15	5297000
2	3	17	6948	114372900
2	3	31	2493	56497900
2	3	28	0	5869300
2	3	116	0	7113300
2	3	5011	0	7453100
2	3	12	1001061	23550462600
2	3	178	0	9551900
2	3	1582	6	4952700
2	3	4086	30	2885000
2	3	1011	0	7711000
2	3	1260	0	6085100
2	3	5523	1192	20644500
2	3	2621	0	5189500
2	3	75	0	6250400
2	3	507	116	5900500
2	3	6635	8	2799200
2	3	143	0	4767900
2	3	799	17	5778400
2	3	51	0	5234000
2	3	3314	0	8500200
2	3	87	7497	102944600
2	3	2128	0	6563700
2	3	9880	0	6710300
2	3	208	73	5952000
2	3	122	0	4696800
2	3	1036	12	5664000
2	3	912	17	4829300
2	3	5278	551	18529900
2	3	23	2627	61447200
2	3	157	0	6354700
2	3	12	1001061	25670753500
2	3	66	6049	127430800
2	3	1568	354	10284700
2	3	4726	616	14308000
2	3	27	0	5001100
2	3	7296	0	6463700
2	3	1224	0	5833500
2	3	4681	62	4632300
2	3	240	1258	23499200
2	3	3967	0	4943400
2	3	1758	0	7927100
2	3	139	0	8662200
2	3	7314	1	3863700
2	3	843	0	5283900
2	3	7937	0	6612400
2	3	683	245	11537200
2	3	679	21	3789200
2	3	84	0	5397300
2	3	3156	0	8983800
2	3	21	9027	268624200
2	3	1967	0	9323300
2	3	1067	0	7376800
2	3	3242	1	6607100
2	3	1749	0	5407700
2	3	3981	1249	26875900
2	3	805	19	3194000
2	3	83	0	4945700
2	3	27	0	6490400
2	3	102	8	4781700
2	3	1756	0	5365900
2	3	2789	0	6300400
2	3	7256	285	10158000
2	3	290	0	5125700
2	3	96	1	4654400
2	3	5607	9	2636600
2	3	30	0	4956300
2	3	8454	0	7280500
2	3	24	41	6626300
2	3	3331	45	4301400
2	3	358	36	4396200
2	3	1193	0	5200800
2	3	9711	0	6646800
2	3	8184	0	5909600
2	3	9778	0	5687400
2	3	48	0	5733100
2	3	360	0	7035700
2	3	863	17	4245600
2	3	9361	125	6467200
2	3	12	1001061	27257041600
2	3	12	1001061	27968738900
2	3	2265	0	5980000
2	3	79	0	47023100
2	3	6818	0	6657900
2	3	1168	637	14412100
2	3	5053	2	2975600
2	3	280	2	2647600
2	3	2523	0	4633500
2	3	2027	0	7229400
2	3	3627	13	5030200
2	3	24	41	3327800
2	3	63	0	4416300
0	5	2349	0	15853600
0	5	12	1001061	38167324500
0	5	18	6532	1276904000
0	5	65	0	6263200
0	5	45	0	44767100
0	5	12	1001061	42369279600
0	5	12	1001061	42857573500
0	5	4718	0	9184400
0	5	733	0	52788900
0	5	616	51	10389900
0	5	1502	46	8893700
0	5	1148	6819	117347600
0	5	83	0	5087300
0	5	10425	72	8530500
0	5	3332	0	7554200
0	5	29	0	16108200
0	5	121	0	6576700
0	5	31	2493	39692200
0	5	28	0	5995400
0	5	288	3202	52361700
0	5	293	3574	54455600
0	5	12	1001061	32906001700
0	5	106	1	6215900
0	5	5319	0	7550200
0	5	4438	0	50199400
0	5	1597	0	9445600
0	5	1072	0	9190800
0	5	5420	0	8408600
0	5	32	1	4931300
0	5	19	0	6704600
0	5	856	0	9438100
0	5	547	0	9078400
0	5	54	0	8214500
0	5	241	15	4376500
0	5	845	44	3291800
0	5	16	218	6500800
0	5	137	0	4789700
0	5	12	1001061	38587243600
0	5	37	0	6076800
0	5	152	13	41498200
0	5	74	0	5956900
0	5	7449	3	4125600
0	5	153	0	4943500
0	5	68	0	5986500
0	5	167	0	6296900
0	5	3717	0	5660600
0	5	9315	982	17943200
0	5	101	0	4390000
0	5	27	0	5775100
0	5	305	0	6033400
0	5	4701	18	4417700
0	5	506	1746	25632300
0	5	300	34	2777900
0	5	20	1213787	51017739100
0	5	2324	0	9668200
0	5	220	158	198050700
0	5	4921	0	4706400
0	5	3943	11	6386300
0	5	8651	0	4899100
0	5	13	1031830	45568712900
0	5	2923	1276	21945700
0	5	13	1031830	34997788700
0	5	2607	0	6224100
0	5	25	0	46932200
0	5	18	6532	113007900
0	5	128	0	5137800
0	5	17	6948	105327100
0	5	7094	52	3982700
0	5	4721	0	4834700
0	5	2205	205	11226500
0	5	63	0	5068800
0	5	514	193	10257600
0	5	2771	1	4035600
0	5	3960	0	4646200
0	5	125	0	6295100
0	5	192	0	5579000
0	5	16	218	9062400
0	5	165	0	4447700
0	5	2897	0	6429500
0	5	113	0	6426600
0	5	6736	0	5708200
0	5	13	1031830	38409512100
0	5	284	0	9898700
0	5	185	0	44035700
0	5	3576	0	6132200
0	5	22	3791	55167900
0	5	63	0	8676000
0	5	385	102	9110700
0	5	66	6049	107090700
0	5	438	0	4724700
0	5	23	2627	39693900
0	5	20	1213787	53620123400
0	5	365	376	11383900
0	5	816	14	3414200
0	5	199	0	5010900
0	5	933	6	45524800
0	5	168	0	4886000
0	5	64	2890	45554900
0	5	26	0	5102800
0	5	1696	133	6955300
0	5	8628	0	4463100
0	5	37	0	10532400
0	5	90	0	9503000
0	5	4709	0	22300000
0	5	2145	301	18987400
0	5	516	0	12295200
0	5	204	38	7857100
0	5	278	236	6908700
0	5	55	0	5006700
0	5	165	0	12015700
0	5	16	218	12824900
0	5	8836	0	5901500
0	5	114	0	5710700
0	5	339	13	6583000
0	5	7023	0	7953200
0	5	242	644	17770400
0	5	4953	0	4948200
0	5	1303	0	5905600
0	5	42	0	5999800
0	5	738	18	3918000
0	5	625	87	4118000
0	5	4891	0	4449600
0	5	10222	61	5043500
0	5	118	0	4244000
0	5	158	0	10283700
0	5	5550	376	15481100
0	5	2254	0	7941400
0	5	4218	533	14433300
0	5	960	174	7194000
0	5	1000	318	8737100
0	5	13	1031830	41475288600
0	5	866	1593	26384400
0	5	13	1031830	42492544500
0	5	619	0	6504800
0	5	4416	0	45691400
0	5	2904	0	6525900
0	5	88	0	7971400
0	5	59	1238	27542600
0	5	38	38	4140100
0	5	15	14342	205442200
0	5	574	56	4293200
0	5	154	0	5002200
0	5	15	14342	776704500
0	5	254	55	4963200
0	5	1480	0	4589100
0	5	19	0	8946800
0	5	4545	1	4904500
0	5	1842	0	4446200
0	5	1207	0	9419200
0	5	8154	0	6136900
0	5	891	0	6499700
0	5	44	0	5865900
0	5	13	1031830	39197397600
0	5	200	48	4482800
0	5	7289	0	4529500
0	5	5833	0	583519000
0	5	2643	0	8482300
0	5	58	2475	40524200
0	5	241	15	3149700
0	5	17	6948	105816300
0	5	31	2493	36177700
0	5	28	0	5263300
0	5	116	0	5837000
0	5	5011	0	6011100
0	5	12	1001061	39261936100
0	5	178	0	6224200
0	5	1582	6	688417400
0	5	4086	30	6524400
0	5	1011	0	4637100
0	5	1260	0	10316600
0	5	5523	1192	25126000
0	5	2621	0	4486600
0	5	75	0	5921800
0	5	507	116	6779500
0	5	6635	8	2561300
0	5	143	0	4320500
0	5	799	17	4364600
0	5	51	0	4291600
0	5	3314	0	5940000
0	5	87	7497	105249700
0	5	2128	0	6476300
0	5	9880	0	6674200
0	5	208	73	4987500
0	5	122	0	4661100
0	5	1036	12	4286100
0	5	912	17	2753800
0	5	5278	551	10619900
0	5	23	2627	39824600
0	5	157	0	5459200
0	5	12	1001061	37193782700
0	5	66	6049	89739200
0	5	1568	354	8184300
0	5	4726	616	13923600
0	5	27	0	5956100
0	5	7296	0	43846300
0	5	1224	0	9298200
0	5	4681	62	5697500
0	5	240	1258	26132300
0	5	3967	0	5566900
0	5	1758	0	7238300
0	5	139	0	5727500
0	5	7314	1	4341300
0	5	843	0	4989100
0	5	7937	0	5907100
0	5	683	245	10808100
0	5	679	21	2911900
0	5	84	0	4485400
0	5	3156	0	5613000
0	5	21	9027	133285600
0	5	1967	0	6882800
0	5	1067	0	6380300
0	5	3242	1	3969500
0	5	1749	0	4216200
0	5	3981	1249	25053600
0	5	805	19	114705800
0	5	83	0	7037500
0	5	27	0	7756300
0	5	102	8	5115300
0	5	1756	0	4660800
0	5	2789	0	5959400
0	5	7256	285	10255100
0	5	290	0	5019100
0	5	96	1	4470200
0	5	5607	9	2446700
0	5	30	0	4867200
0	5	8454	0	7368200
0	5	24	41	5160300
0	5	3331	45	126285200
0	5	358	36	4087700
0	5	1193	0	4783100
0	5	9711	0	6641400
0	5	8184	0	5770100
0	5	9778	0	8932800
0	5	48	0	10305000
0	5	360	0	9311700
0	5	863	17	6335200
0	5	9361	125	7405300
0	5	12	1001061	40570009800
0	5	12	1001061	36377522500
0	5	2265	0	9652900
0	5	79	0	44987400
0	5	6818	0	5935800
0	5	1168	637	16303000
0	5	5053	2	2316800
0	5	280	2	2710600
0	5	2523	0	4876700
0	5	2027	0	10462600
0	5	3627	13	6518000
0	5	24	41	3588900
0	5	63	0	5098100
1	5	2349	0	83437700
1	5	12	1001061	45900293900
1	5	18	6532	281576600
1	5	65	0	5668400
1	5	45	0	6102400
1	5	12	1001061	39669274800
1	5	12	1001061	45871458700
1	5	4718	0	8750900
1	5	733	0	7601500
1	5	616	51	8638000
1	5	1502	46	6057300
1	5	1148	6819	380536100
1	5	83	0	6357600
1	5	10425	72	7828800
1	5	3332	0	5014600
1	5	29	0	6058100
1	5	121	0	7448700
1	5	31	2493	58184200
1	5	28	0	8609000
1	5	288	3202	68384300
1	5	293	3574	56687600
1	5	12	1001061	37262995100
1	5	106	1	3484800
1	5	5319	0	4962500
1	5	4438	0	6923400
1	5	1597	0	6085300
1	5	1072	0	7195000
1	5	5420	0	5961100
1	5	32	1	4594900
1	5	19	0	7350700
1	5	856	0	11874600
1	5	547	0	6157100
1	5	54	0	6640500
1	5	241	15	4742500
1	5	845	44	3407500
1	5	16	218	6373500
1	5	137	0	4849300
1	5	12	1001061	38882177800
1	5	37	0	6516200
1	5	152	13	4129400
1	5	74	0	4963900
1	5	7449	3	3558700
1	5	153	0	4649100
1	5	68	0	6057000
1	5	167	0	7943800
1	5	3717	0	5392200
1	5	9315	982	20054400
1	5	101	0	5275000
1	5	27	0	6060700
1	5	305	0	5822200
1	5	4701	18	4483300
1	5	506	1746	29175800
1	5	300	34	3530400
1	5	20	1213787	54444891200
1	5	2324	0	14838000
1	5	220	158	13949800
1	5	4921	0	6460300
1	5	3943	11	4947900
1	5	8651	0	5558800
1	5	13	1031830	42765254100
1	5	2923	1276	23050900
1	5	13	1031830	36134932300
1	5	2607	0	10129200
1	5	25	0	9983000
1	5	18	6532	100203100
1	5	128	0	5095200
1	5	17	6948	107815300
1	5	7094	52	4716900
1	5	4721	0	5383700
1	5	2205	205	14020300
1	5	63	0	4949900
1	5	514	193	21698600
1	5	2771	1	3560000
1	5	3960	0	6049800
1	5	125	0	10069100
1	5	192	0	7328700
1	5	16	218	7410800
1	5	165	0	5296200
1	5	2897	0	6396100
1	5	113	0	7735000
1	5	6736	0	5837700
1	5	13	1031830	36942245900
1	5	284	0	5598100
1	5	185	0	9645700
1	5	3576	0	9182400
1	5	22	3791	59439900
1	5	63	0	5151000
1	5	385	102	6008400
1	5	66	6049	95426200
1	5	438	0	5107200
1	5	23	2627	44609400
1	5	20	1213787	44489209700
1	5	365	376	8486700
1	5	816	14	4554500
1	5	199	0	4898600
1	5	933	6	9269900
1	5	168	0	4331700
1	5	64	2890	52363900
1	5	26	0	5571500
1	5	1696	133	8291200
1	5	8628	0	5898000
1	5	37	0	6904500
1	5	90	0	5298100
1	5	4709	0	6648000
1	5	2145	301	10741800
1	5	516	0	5239700
1	5	204	38	5615800
1	5	278	236	6602900
1	5	55	0	4288000
1	5	165	0	7572200
1	5	16	218	8935700
1	5	8836	0	5301800
1	5	114	0	7251000
1	5	339	13	6194400
1	5	7023	0	8455200
1	5	242	644	21196700
1	5	4953	0	5695600
1	5	1303	0	15034600
1	5	42	0	14728300
1	5	738	18	7259600
1	5	625	87	12567900
1	5	4891	0	10945100
1	5	10222	61	6361200
1	5	118	0	4397600
1	5	158	0	6734500
1	5	5550	376	12152600
1	5	2254	0	4918900
1	5	4218	533	14176700
1	5	960	174	6750300
1	5	1000	318	8658200
1	5	13	1031830	45920750600
1	5	866	1593	26842600
1	5	13	1031830	40254287200
1	5	619	0	6392600
1	5	4416	0	6741800
1	5	2904	0	5790700
1	5	88	0	10228700
1	5	59	1238	32253600
1	5	38	38	5418500
1	5	15	14342	211181600
1	5	574	56	4187300
1	5	154	0	5348800
1	5	15	14342	198411400
1	5	254	55	4119000
1	5	1480	0	5775700
1	5	19	0	6843500
1	5	4545	1	4512600
1	5	1842	0	4615400
1	5	1207	0	5837900
1	5	8154	0	6043300
1	5	891	0	6008700
1	5	44	0	6255600
1	5	13	1031830	38597493100
1	5	200	48	5221500
1	5	7289	0	5254000
1	5	5833	0	7137300
1	5	2643	0	5887100
1	5	58	2475	38285500
1	5	241	15	2767200
1	5	17	6948	106541400
1	5	31	2493	42412500
1	5	28	0	5386100
1	5	116	0	5553500
1	5	5011	0	5805100
1	5	12	1001061	40443083200
1	5	178	0	18212300
1	5	1582	6	4478000
1	5	4086	30	11816400
1	5	1011	0	4319500
1	5	1260	0	6875000
1	5	5523	1192	24998300
1	5	2621	0	6733400
1	5	75	0	6570100
1	5	507	116	6838800
1	5	6635	8	2751900
1	5	143	0	4333500
1	5	799	17	4980600
1	5	51	0	4390000
1	5	3314	0	5734200
1	5	87	7497	107414200
1	5	2128	0	5288200
1	5	9880	0	6483400
1	5	208	73	5781400
1	5	122	0	4517700
1	5	1036	12	4509800
1	5	912	17	2689900
1	5	5278	551	12279500
1	5	23	2627	176223000
1	5	157	0	5505100
1	5	12	1001061	41380305800
1	5	66	6049	116668700
1	5	1568	354	9896400
1	5	4726	616	14133300
1	5	27	0	8001300
1	5	7296	0	9115100
1	5	1224	0	8803900
1	5	4681	62	8164500
1	5	240	1258	49511200
1	5	3967	0	5801800
1	5	1758	0	6630100
1	5	139	0	7141700
1	5	7314	1	5229300
1	5	843	0	7455100
1	5	7937	0	5459600
1	5	683	245	13628100
1	5	679	21	6687300
1	5	84	0	7385100
1	5	3156	0	7826700
1	5	21	9027	130975000
1	5	1967	0	5182300
1	5	1067	0	6549800
1	5	3242	1	5468200
1	5	1749	0	4980300
1	5	3981	1249	27330300
1	5	805	19	3233500
1	5	83	0	4284600
1	5	27	0	9097700
1	5	102	8	5271200
1	5	1756	0	8576400
1	5	2789	0	7387100
1	5	7256	285	10261100
1	5	290	0	5233700
1	5	96	1	5695900
1	5	5607	9	2441100
1	5	30	0	4724000
1	5	8454	0	8762900
1	5	24	41	5069400
1	5	3331	45	3396300
1	5	358	36	3115900
1	5	1193	0	5130700
1	5	9711	0	7133700
1	5	8184	0	204351200
1	5	9778	0	6492800
1	5	48	0	6001800
1	5	360	0	5652100
1	5	863	17	4739000
1	5	9361	125	5142800
1	5	12	1001061	31209148300
1	5	12	1001061	39303783800
1	5	2265	0	5613500
1	5	79	0	7854300
1	5	6818	0	9141600
1	5	1168	637	19670200
1	5	5053	2	3004900
1	5	280	2	2357400
1	5	2523	0	4530400
1	5	2027	0	10337100
1	5	3627	13	5607700
1	5	24	41	156938100
1	5	63	0	5881400
2	5	2349	0	14717200
2	5	12	1001061	51224835100
2	5	18	6532	102621500
2	5	65	0	9182900
2	5	45	0	9163500
2	5	12	1001061	47377672200
2	5	12	1001061	39201373600
2	5	4718	0	61215500
2	5	733	0	21263800
2	5	616	51	9791000
2	5	1502	46	4730300
2	5	1148	6819	105363700
2	5	83	0	6659100
2	5	10425	72	6043800
2	5	3332	0	5082500
2	5	29	0	559757500
2	5	121	0	10421900
2	5	31	2493	43767200
2	5	28	0	5696900
2	5	288	3202	61249700
2	5	293	3574	51692400
2	5	12	1001061	39804277300
2	5	106	1	3414100
2	5	5319	0	5382000
2	5	4438	0	10360600
2	5	1597	0	9065900
2	5	1072	0	8551000
2	5	5420	0	9724000
2	5	32	1	5377700
2	5	19	0	8300200
2	5	856	0	8882300
2	5	547	0	8920400
2	5	54	0	6354000
2	5	241	15	6073300
2	5	845	44	5580800
2	5	16	218	10207200
2	5	137	0	4413900
2	5	12	1001061	39553814100
2	5	37	0	5560500
2	5	152	13	5746300
2	5	74	0	5870100
2	5	7449	3	6358500
2	5	153	0	7888900
2	5	68	0	9081800
2	5	167	0	8174300
2	5	3717	0	8674400
2	5	9315	982	27088100
2	5	101	0	6077400
2	5	27	0	5454300
2	5	305	0	5906700
2	5	4701	18	3902300
2	5	506	1746	31231600
2	5	300	34	3551400
2	5	20	1213787	47912761900
2	5	2324	0	9289200
2	5	220	158	9899000
2	5	4921	0	5588900
2	5	3943	11	4628900
2	5	8651	0	5206200
2	5	13	1031830	42527578500
2	5	2923	1276	338436000
2	5	13	1031830	41130728800
2	5	2607	0	5688000
2	5	25	0	12833500
2	5	18	6532	107589600
2	5	128	0	4995000
2	5	17	6948	97196000
2	5	7094	52	4149700
2	5	4721	0	4770300
2	5	2205	205	8094300
2	5	63	0	10914300
2	5	514	193	9535200
2	5	2771	1	2586900
2	5	3960	0	4614200
2	5	125	0	10799100
2	5	192	0	6697200
2	5	16	218	10446000
2	5	165	0	4713900
2	5	2897	0	6624300
2	5	113	0	10924100
2	5	6736	0	5911200
2	5	13	1031830	41602991400
2	5	284	0	6124700
2	5	185	0	9979700
2	5	3576	0	21836300
2	5	22	3791	59153900
2	5	63	0	9540000
2	5	385	102	15763500
2	5	66	6049	88858800
2	5	438	0	5331800
2	5	23	2627	251313800
2	5	20	1213787	56617976700
2	5	365	376	8860700
2	5	816	14	2978500
2	5	199	0	4584300
2	5	933	6	7790200
2	5	168	0	7775000
2	5	64	2890	78039200
2	5	26	0	9386600
2	5	1696	133	12909900
2	5	8628	0	7661800
2	5	37	0	9438600
2	5	90	0	16229000
2	5	4709	0	7156100
2	5	2145	301	14155700
2	5	516	0	4966900
2	5	204	38	5105300
2	5	278	236	7333000
2	5	55	0	5515200
2	5	165	0	6781800
2	5	16	218	12239400
2	5	8836	0	9520100
2	5	114	0	7203300
2	5	339	13	9000200
2	5	7023	0	8411000
2	5	242	644	23395900
2	5	4953	0	9107200
2	5	1303	0	6149300
2	5	42	0	6635700
2	5	738	18	6294100
2	5	625	87	7001400
2	5	4891	0	10819800
2	5	10222	61	6110200
2	5	118	0	8085300
2	5	158	0	6215100
2	5	5550	376	10239100
2	5	2254	0	5321800
2	5	4218	533	15613200
2	5	960	174	5831500
2	5	1000	318	8017500
2	5	13	1031830	40789474600
2	5	866	1593	27113000
2	5	13	1031830	39052537700
2	5	619	0	6336300
2	5	4416	0	6066800
2	5	2904	0	10194000
2	5	88	0	6728000
2	5	59	1238	36958100
2	5	38	38	3707800
2	5	15	14342	296502700
2	5	574	56	4101200
2	5	154	0	6936800
2	5	15	14342	194626100
2	5	254	55	4721400
2	5	1480	0	4691300
2	5	19	0	5535500
2	5	4545	1	7677600
2	5	1842	0	5122300
2	5	1207	0	10191100
2	5	8154	0	9520600
2	5	891	0	7255800
2	5	44	0	195818900
2	5	13	1031830	41092165000
2	5	200	48	4308200
2	5	7289	0	5564300
2	5	5833	0	6660200
2	5	2643	0	9515200
2	5	58	2475	50554600
2	5	241	15	2882600
2	5	17	6948	100012500
2	5	31	2493	44878500
2	5	28	0	6439000
2	5	116	0	9945000
2	5	5011	0	8684800
2	5	12	1001061	31700702900
2	5	178	0	6087800
2	5	1582	6	4781900
2	5	4086	30	2981300
2	5	1011	0	4253200
2	5	1260	0	5840600
2	5	5523	1192	22472400
2	5	2621	0	4647600
2	5	75	0	5500000
2	5	507	116	5831400
2	5	6635	8	2733500
2	5	143	0	4881100
2	5	799	17	4893200
2	5	51	0	4422400
2	5	3314	0	6435800
2	5	87	7497	109035000
2	5	2128	0	6129300
2	5	9880	0	7216300
2	5	208	73	6126800
2	5	122	0	5492600
2	5	1036	12	4800600
2	5	912	17	2627600
2	5	5278	551	10995200
2	5	23	2627	40749100
2	5	157	0	8550600
2	5	12	1001061	39805638100
2	5	66	6049	682824800
2	5	1568	354	13659600
2	5	4726	616	20525000
2	5	27	0	8495400
2	5	7296	0	6995700
2	5	1224	0	6372800
2	5	4681	62	6044100
2	5	240	1258	24934100
2	5	3967	0	5017400
2	5	1758	0	7720300
2	5	139	0	5737000
2	5	7314	1	7977900
2	5	843	0	5209600
2	5	7937	0	6483900
2	5	683	245	167708700
2	5	679	21	3094800
2	5	84	0	4206700
2	5	3156	0	7814900
2	5	21	9027	164991300
2	5	1967	0	5111100
2	5	1067	0	6987200
2	5	3242	1	4650500
2	5	1749	0	4039500
2	5	3981	1249	22611100
2	5	805	19	3458300
2	5	83	0	4521800
2	5	27	0	5744100
2	5	102	8	4512200
2	5	1756	0	3996600
2	5	2789	0	8691800
2	5	7256	285	12880900
2	5	290	0	4508200
2	5	96	1	3215100
2	5	5607	9	3254800
2	5	30	0	4060500
2	5	8454	0	8661900
2	5	24	41	4596400
2	5	3331	45	3938700
2	5	358	36	2785100
2	5	1193	0	4723900
2	5	9711	0	9121000
2	5	8184	0	6275200
2	5	9778	0	5987000
2	5	48	0	5486000
2	5	360	0	5507700
2	5	863	17	4190900
2	5	9361	125	4462100
2	5	12	1001061	39108748300
2	5	12	1001061	26809281700
2	5	2265	0	5720000
2	5	79	0	8612500
2	5	6818	0	9316200
2	5	1168	637	15708300
2	5	5053	2	2561200
2	5	280	2	3391100
2	5	2523	0	4784200
2	5	2027	0	13051400
2	5	3627	13	5305900
2	5	24	41	3263700
2	5	63	0	4755100
3	5	2349	0	24765500
3	5	12	1001061	45261178900
3	5	18	6532	104062100
3	5	65	0	5084300
3	5	45	0	8462900
3	5	12	1001061	44771198800
3	5	12	1001061	40608392700
3	5	4718	0	6803800
3	5	733	0	6371800
3	5	616	51	5244500
3	5	1502	46	4037000
3	5	1148	6819	94799600
3	5	83	0	6573400
3	5	10425	72	5597700
3	5	3332	0	5212700
3	5	29	0	7773900
3	5	121	0	6491100
3	5	31	2493	41742100
3	5	28	0	6949700
3	5	288	3202	59400000
3	5	293	3574	72161800
3	5	12	1001061	41168731400
3	5	106	1	4702300
3	5	5319	0	7934900
3	5	4438	0	6710500
3	5	1597	0	6379500
3	5	1072	0	5992600
3	5	5420	0	8293800
3	5	32	1	5153800
3	5	19	0	4465300
3	5	856	0	6840600
3	5	547	0	5654400
3	5	54	0	5671000
3	5	241	15	4602500
3	5	845	44	5872500
3	5	16	218	8699200
3	5	137	0	7181100
3	5	12	1001061	42366778400
3	5	37	0	8729900
3	5	152	13	5879400
3	5	74	0	7302800
3	5	7449	3	12681200
3	5	153	0	5442300
